lang,proto,scenario,ms,bytes
JS,GraphQL,Overfetch_Scenario,2.560936000008951,77
Python,REST,Overfetch_Scenario,17.369954000059806,2673
Python,GraphQL,Overfetch_Scenario,3.171178999764379,77
JS,GraphQL,RealWorld_Complex,7.287649999852874,595
Python,GraphQL,RealWorld_Complex,69.5402279998234,595
JS,REST,RealWorld_Complex,15.193346999694768,5176
Python,REST,RealWorld_Complex,36.71298300014314,5178
JS,REST,Overfetch_Scenario,7.146885999645747,1874
JS,GraphQL,Overfetch_Scenario,2.3803379999662866,75
Python,REST,Overfetch_Scenario,17.344374999993306,1875
Python,GraphQL,Overfetch_Scenario,3.2262430004266207,75
JS,GraphQL,RealWorld_Complex,7.9275079997387365,423
Python,GraphQL,RealWorld_Complex,66.85017900053936,423
JS,REST,RealWorld_Complex,13.386342000558216,3601
Python,REST,RealWorld_Complex,34.00366799996846,3603
JS,REST,Overfetch_Scenario,6.725676999849384,2198
JS,GraphQL,Overfetch_Scenario,2.2977239996180288,76
Python,REST,Overfetch_Scenario,17.03519700004108,2199
Python,GraphQL,Overfetch_Scenario,3.2539949997953954,76
JS,GraphQL,RealWorld_Complex,7.754244000352628,482
Python,GraphQL,RealWorld_Complex,70.59419200049888,482
JS,REST,RealWorld_Complex,13.278159999572381,4245
Python,REST,RealWorld_Complex,34.24025200001779,4247
JS,REST,Overfetch_Scenario,6.6364800004521385,1653
JS,GraphQL,Overfetch_Scenario,2.315136000106577,80
Python,REST,Overfetch_Scenario,16.787473000476894,1654
Python,GraphQL,Overfetch_Scenario,2.9987670004629763,80
JS,GraphQL,RealWorld_Complex,7.680284999878495,402
Python,GraphQL,RealWorld_Complex,68.9177619997281,402
JS,REST,RealWorld_Complex,13.475951001055364,3126
Python,REST,RealWorld_Complex,34.04723000039667,3128
JS,REST,Overfetch_Scenario,6.6555559997141245,1178
JS,GraphQL,Overfetch_Scenario,2.3514439999416936,79
Python,REST,Overfetch_Scenario,17.07169499968586,1179
Python,GraphQL,Overfetch_Scenario,2.979060000143363,79
JS,GraphQL,RealWorld_Complex,7.650389000446012,282
Python,GraphQL,RealWorld_Complex,67.45886899989273,282
JS,REST,RealWorld_Complex,13.39529000051698,2191
Python,REST,RealWorld_Complex,36.84684300060326,2193
JS,REST,Overfetch_Scenario,7.244278000143822,403
JS,GraphQL,Overfetch_Scenario,2.6862510003411444,84
Python,REST,Overfetch_Scenario,16.119361000164645,404
Python,GraphQL,Overfetch_Scenario,3.002202999596193,84
JS,GraphQL,RealWorld_Complex,7.535404000009294,144
Python,GraphQL,RealWorld_Complex,68.2453829995211,144
JS,REST,RealWorld_Complex,13.181588999941596,625
Python,REST,RealWorld_Complex,34.73235299952648,627
JS,REST,Overfetch_Scenario,7.386133999716549,1463
JS,GraphQL,Overfetch_Scenario,2.53380600042874,75
Python,REST,Overfetch_Scenario,17.02167100029328,1464
Python,GraphQL,Overfetch_Scenario,3.1977300004655262,75
JS,GraphQL,RealWorld_Complex,7.2077400000125635,361
Python,GraphQL,RealWorld_Complex,67.23429900011979,361
JS,REST,RealWorld_Complex,13.351106000300206,2759
Python,REST,RealWorld_Complex,34.99429400017107,2761
JS,REST,Overfetch_Scenario,7.314199000575172,2266
JS,GraphQL,Overfetch_Scenario,2.3823930005164584,73
Python,REST,Overfetch_Scenario,17.755025000042224,2267
Python,GraphQL,Overfetch_Scenario,3.6041210005350877,73
JS,GraphQL,RealWorld_Complex,8.193145999939588,499
Python,GraphQL,RealWorld_Complex,69.32273999973404,499
JS,REST,RealWorld_Complex,14.066866000575828,4370
Python,REST,RealWorld_Complex,35.036995000155,4372
JS,REST,Overfetch_Scenario,7.684473000153957,2102
JS,GraphQL,Overfetch_Scenario,2.527192999878025,74
Python,REST,Overfetch_Scenario,17.503764999673876,2103
Python,GraphQL,Overfetch_Scenario,3.1644669998058816,74
JS,GraphQL,RealWorld_Complex,7.900918999439455,461
Python,GraphQL,RealWorld_Complex,67.35131699952035,461
JS,REST,RealWorld_Complex,13.565387999733503,4046
Python,REST,RealWorld_Complex,33.90761799983011,4048
JS,REST,Overfetch_Scenario,7.1005589998094365,1916
JS,GraphQL,Overfetch_Scenario,2.2791180008425727,78
Python,REST,Overfetch_Scenario,16.234876999988046,1917
Python,GraphQL,Overfetch_Scenario,3.1573539999953937,78
JS,GraphQL,RealWorld_Complex,7.878967000578996,405
Python,GraphQL,RealWorld_Complex,66.66257799952291,405
JS,REST,RealWorld_Complex,13.836445999913849,3663
Python,REST,RealWorld_Complex,34.37372300049901,3665
JS,REST,Overfetch_Scenario,6.631491000007372,2698
JS,GraphQL,Overfetch_Scenario,2.411887000562274,74
Python,REST,Overfetch_Scenario,17.44966200021736,2699
Python,GraphQL,Overfetch_Scenario,3.319938000458933,74
JS,GraphQL,RealWorld_Complex,7.910305999757838,570
Python,GraphQL,RealWorld_Complex,69.38308400003734,570
JS,REST,RealWorld_Complex,13.785830999950122,5230
Python,REST,RealWorld_Complex,33.68981999938114,5232
JS,REST,Overfetch_Scenario,6.748410000000149,184
JS,GraphQL,Overfetch_Scenario,2.26435200056585,74
Python,REST,Overfetch_Scenario,17.060533999938343,185
Python,GraphQL,Overfetch_Scenario,3.2456090002597193,74
JS,GraphQL,RealWorld_Complex,7.658153999727801,85
Python,GraphQL,RealWorld_Complex,70.84376900002098,85
JS,REST,RealWorld_Complex,13.227214999460557,186
Python,REST,RealWorld_Complex,34.08484000010503,188
JS,REST,Overfetch_Scenario,7.467477000318468,2445
JS,GraphQL,Overfetch_Scenario,2.3888740006441367,78
Python,REST,Overfetch_Scenario,16.942582999945444,2446
Python,GraphQL,Overfetch_Scenario,3.7943669995001983,78
JS,GraphQL,RealWorld_Complex,7.505718000174966,560
Python,GraphQL,RealWorld_Complex,67.01655100005155,560
JS,REST,RealWorld_Complex,14.109427001130825,4734
Python,REST,RealWorld_Complex,33.943184000236215,4736
JS,REST,Overfetch_Scenario,7.002796000051603,2525
JS,GraphQL,Overfetch_Scenario,2.445080000143207,84
Python,REST,Overfetch_Scenario,17.283451000366767,2526
Python,GraphQL,Overfetch_Scenario,3.2812760000524577,84
JS,GraphQL,RealWorld_Complex,7.331381000767578,589
Python,GraphQL,RealWorld_Complex,68.40789699981542,589
JS,REST,RealWorld_Complex,14.629080999839061,4876
Python,REST,RealWorld_Complex,34.53308999996807,4878
JS,REST,Overfetch_Scenario,7.90455500009557,1019
JS,GraphQL,Overfetch_Scenario,2.4177089999284362,74
Python,REST,Overfetch_Scenario,17.825015999733296,1020
Python,GraphQL,Overfetch_Scenario,3.4288420001757913,74
JS,GraphQL,RealWorld_Complex,7.27807200019015,233
Python,GraphQL,RealWorld_Complex,71.42053000006854,233
JS,REST,RealWorld_Complex,13.80419500037533,1878
Python,REST,RealWorld_Complex,36.4065589992606,1880
JS,REST,Overfetch_Scenario,7.297367999854032,1139
JS,GraphQL,Overfetch_Scenario,2.247129000352288,79
Python,REST,Overfetch_Scenario,16.707904000213603,1140
Python,GraphQL,Overfetch_Scenario,3.0091460002950043,79
JS,GraphQL,RealWorld_Complex,7.67360300051223,294
Python,GraphQL,RealWorld_Complex,69.84237400047277,294
