consulta,status_code,tempo_resposta_ms
todosComentarios,200,44.93236541748047
todosComentarios,200,16.87312126159668
todosComentarios,200,16.493797302246094
todosComentarios,200,16.3571834564209
todosComentarios,200,15.690803527832031
todosComentarios,200,24.92213249206543
todosComentarios,200,16.34693145751953
todosComentarios,200,16.835451126098633
todosComentarios,200,15.985250473022461
todosComentarios,200,15.08951187133789
todosComentarios,200,15.436887741088867
todosComentarios,200,31.267642974853516
todosComentarios,200,15.974044799804688
todosComentarios,200,15.164852142333984
todosComentarios,200,15.980958938598633
todosComentarios,200,14.989852905273438
todosComentarios,200,15.608072280883789
todosComentarios,200,16.947031021118164
todosComentarios,200,37.34111785888672
todosComentarios,200,24.321794509887695
todosComentarios,200,23.828744888305664
todosComentarios,200,15.215396881103516
todosComentarios,200,15.604972839355469
todosComentarios,200,15.897274017333984
todosComentarios,200,16.350507736206055
todosComentarios,200,15.58065414428711
todosComentarios,200,15.891790390014648
todosComentarios,200,15.354394912719727
todosComentarios,200,15.883684158325195
todosComentarios,200,15.862226486206055
todosComentarios,200,29.883384704589844
todosComentarios,200,39.34311866760254
todosComentarios,200,17.73977279663086
todosComentarios,200,26.982784271240234
todosComentarios,200,38.41137886047363
todosComentarios,200,17.724275588989258
todosComentarios,200,17.00901985168457
todosComentarios,200,16.53003692626953
todosComentarios,200,17.24982261657715
todosComentarios,200,17.323970794677734
todosComentarios,200,32.15813636779785
todosComentarios,200,17.330169677734375
todosComentarios,200,15.990257263183594
todosComentarios,200,16.371726989746094
todosComentarios,200,16.470670700073242
todosComentarios,200,17.15373992919922
todosComentarios,200,16.132831573486328
todosComentarios,200,16.34955406188965
todosComentarios,200,37.35780715942383
todosComentarios,200,18.94068717956543
todosComentarios,200,17.377853393554688
todosComentarios,200,16.7539119720459
todosComentarios,200,15.979290008544922
todosComentarios,200,16.727685928344727
todosComentarios,200,16.384363174438477
todosComentarios,200,16.91126823425293
todosComentarios,200,15.97905158996582
todosComentarios,200,16.775131225585938
todosComentarios,200,30.61676025390625
todosComentarios,200,16.628503799438477
todosComentarios,200,27.994394302368164
todosComentarios,200,40.425777435302734
todosComentarios,200,15.473604202270508
todosComentarios,200,15.73801040649414
todosComentarios,200,22.410869598388672
todosComentarios,200,15.740633010864258
todosComentarios,200,16.729116439819336
todosComentarios,200,37.87994384765625
todosComentarios,200,15.681982040405273
todosComentarios,200,31.026601791381836
todosComentarios,200,15.625953674316406
todosComentarios,200,15.434503555297852
todosComentarios,200,15.077590942382812
todosComentarios,200,15.899658203125
todosComentarios,200,15.727996826171875
todosComentarios,200,31.212568283081055
todosComentarios,200,15.747547149658203
todosComentarios,200,15.92564582824707
todosComentarios,200,15.659570693969727
todosComentarios,200,15.974044799804688
todosComentarios,200,16.164779663085938
todosComentarios,200,15.717029571533203
todosComentarios,200,15.764951705932617
todosComentarios,200,15.588998794555664
todosComentarios,200,15.836715698242188
todosComentarios,200,27.693986892700195
todosComentarios,200,15.960216522216797
todosComentarios,200,31.602144241333008
todosComentarios,200,39.75248336791992
todosComentarios,200,16.00050926208496
todosComentarios,200,16.256093978881836
todosComentarios,200,19.49906349182129
todosComentarios,200,15.528678894042969
todosComentarios,200,31.555652618408203
todosComentarios,200,16.804218292236328
todosComentarios,200,27.08578109741211
todosComentarios,200,15.906095504760742
todosComentarios,200,16.234159469604492
todosComentarios,200,15.957355499267578
todosComentarios,200,15.544414520263672
comentarioPorId,200,3.2622814178466797
comentarioPorId,200,2.947568893432617
comentarioPorId,200,2.3925304412841797
comentarioPorId,200,2.44903564453125
comentarioPorId,200,2.541065216064453
comentarioPorId,200,2.8848648071289062
comentarioPorId,200,2.7320384979248047
comentarioPorId,200,2.165079116821289
comentarioPorId,200,2.4023056030273438
comentarioPorId,200,2.2754669189453125
comentarioPorId,200,2.1240711212158203
comentarioPorId,200,2.3610591888427734
comentarioPorId,200,2.1424293518066406
comentarioPorId,200,2.2928714752197266
comentarioPorId,200,2.0227432250976562
comentarioPorId,200,2.079486846923828
comentarioPorId,200,2.667665481567383
comentarioPorId,200,2.094268798828125
comentarioPorId,200,2.5043487548828125
comentarioPorId,200,2.1560192108154297
comentarioPorId,200,2.2041797637939453
comentarioPorId,200,2.178668975830078
comentarioPorId,200,2.092123031616211
comentarioPorId,200,2.380847930908203
comentarioPorId,200,2.46429443359375
comentarioPorId,200,2.2292137145996094
comentarioPorId,200,2.000570297241211
comentarioPorId,200,2.237558364868164
comentarioPorId,200,2.121448516845703
comentarioPorId,200,2.03704833984375
comentarioPorId,200,2.1042823791503906
comentarioPorId,200,2.722501754760742
comentarioPorId,200,2.4912357330322266
comentarioPorId,200,2.1736621856689453
comentarioPorId,200,2.1238327026367188
comentarioPorId,200,2.4552345275878906
comentarioPorId,200,2.158641815185547
comentarioPorId,200,2.111673355102539
comentarioPorId,200,2.6047229766845703
comentarioPorId,200,2.328634262084961
comentarioPorId,200,1.94549560546875
comentarioPorId,200,2.0525455474853516
comentarioPorId,200,2.0172595977783203
comentarioPorId,200,2.055644989013672
comentarioPorId,200,2.0227432250976562
comentarioPorId,200,2.1855831146240234
comentarioPorId,200,2.206563949584961
comentarioPorId,200,2.282857894897461
comentarioPorId,200,2.1293163299560547
comentarioPorId,200,2.0134449005126953
comentarioPorId,200,1.9328594207763672
comentarioPorId,200,2.0647048950195312
comentarioPorId,200,2.107858657836914
comentarioPorId,200,2.3102760314941406
comentarioPorId,200,2.816915512084961
comentarioPorId,200,2.103090286254883
comentarioPorId,200,2.191781997680664
comentarioPorId,200,2.1665096282958984
comentarioPorId,200,2.361297607421875
comentarioPorId,200,2.4721622467041016
comentarioPorId,200,2.4492740631103516
comentarioPorId,200,2.5053024291992188
comentarioPorId,200,2.1932125091552734
comentarioPorId,200,2.212047576904297
comentarioPorId,200,2.2203922271728516
comentarioPorId,200,2.165555953979492
comentarioPorId,200,2.070188522338867
comentarioPorId,200,2.2258758544921875
comentarioPorId,200,2.9654502868652344
comentarioPorId,200,2.2623538970947266
comentarioPorId,200,2.312183380126953
comentarioPorId,200,2.140522003173828
comentarioPorId,200,2.2149085998535156
comentarioPorId,200,2.37274169921875
comentarioPorId,200,2.4864673614501953
comentarioPorId,200,2.156972885131836
comentarioPorId,200,2.3336410522460938
comentarioPorId,200,2.1893978118896484
comentarioPorId,200,2.2373199462890625
comentarioPorId,200,2.1512508392333984
comentarioPorId,200,2.1209716796875
comentarioPorId,200,2.3908615112304688
comentarioPorId,200,2.559661865234375
comentarioPorId,200,2.3207664489746094
comentarioPorId,200,2.2957324981689453
comentarioPorId,200,2.349853515625
comentarioPorId,200,2.2416114807128906
comentarioPorId,200,2.2764205932617188
