consulta,status_code,tempo_resposta_ms
todosComentarios,200,2376.692056655884
todosComentarios,200,2364.7122383117676
todosComentarios,200,2370.0265884399414
todosComentarios,200,2352.8361320495605
todosComentarios,200,2326.5464305877686
todosComentarios,200,2340.900659561157
todosComentarios,200,2365.2851581573486
todosComentarios,200,2369.20428276062
todosComentarios,200,2358.4060668945312
todosComentarios,200,2373.1136322021484
todosComentarios,200,2371.4468479156494
todosComentarios,200,2376.436471939087
todosComentarios,200,2350.3739833831787
todosComentarios,200,2352.2729873657227
todosComentarios,200,2349.0049839019775
todosComentarios,200,2356.255292892456
todosComentarios,200,2335.9696865081787
todosComentarios,200,2354.926824569702
todosComentarios,200,2345.282793045044
todosComentarios,200,2345.2718257904053
todosComentarios,200,2368.9141273498535
todosComentarios,200,2346.592903137207
todosComentarios,200,2331.709861755371
todosComentarios,200,2333.251714706421
todosComentarios,200,2341.689348220825
todosComentarios,200,2336.9476795196533
todosComentarios,200,2352.7650833129883
todosComentarios,200,2365.471839904785
todosComentarios,200,2342.2882556915283
todosComentarios,200,2348.9363193511963
todosComentarios,200,2363.6231422424316
todosComentarios,200,2349.8005867004395
todosComentarios,200,2372.2472190856934
todosComentarios,200,2352.027654647827
todosComentarios,200,2334.080219268799
todosComentarios,200,2339.4381999969482
todosComentarios,200,2336.2443447113037
todosComentarios,200,2347.277879714966
todosComentarios,200,2353.745460510254
todosComentarios,200,2366.691827774048
todosComentarios,200,2353.3694744110107
todosComentarios,200,2354.022264480591
todosComentarios,200,2334.4032764434814
todosComentarios,200,2333.432197570801
todosComentarios,200,2363.3453845977783
todosComentarios,200,2362.1621131896973
todosComentarios,200,2352.7369499206543
todosComentarios,200,2344.0089225769043
todosComentarios,200,2365.0078773498535
todosComentarios,200,2345.8383083343506
todosComentarios,200,2369.781970977783
todosComentarios,200,2368.30997467041
todosComentarios,200,2361.569404602051
todosComentarios,200,2337.6553058624268
todosComentarios,200,2346.470355987549
todosComentarios,200,2346.292018890381
todosComentarios,200,2374.0720748901367
todosComentarios,200,2362.586736679077
todosComentarios,200,2363.757371902466
todosComentarios,200,2337.0718955993652
todosComentarios,200,2328.4366130828857
todosComentarios,200,2357.2802543640137
todosComentarios,200,2369.751214981079
todosComentarios,200,2330.0020694732666
todosComentarios,200,2346.310615539551
todosComentarios,200,2353.020429611206
todosComentarios,200,2353.792428970337
todosComentarios,200,2371.297597885132
todosComentarios,200,2397.4876403808594
todosComentarios,200,2358.1550121307373
todosComentarios,200,2343.2562351226807
todosComentarios,200,2347.862720489502
todosComentarios,200,2345.9229469299316
todosComentarios,200,2364.7289276123047
todosComentarios,200,2350.3315448760986
todosComentarios,200,2389.38307762146
todosComentarios,200,2358.539581298828
todosComentarios,200,2359.894275665283
todosComentarios,200,2360.6808185577393
todosComentarios,200,2355.071544647217
todosComentarios,200,2356.367826461792
todosComentarios,200,2349.1156101226807
todosComentarios,200,2343.20068359375
todosComentarios,200,2362.9150390625
todosComentarios,200,2337.2631072998047
todosComentarios,200,2365.6558990478516
todosComentarios,200,2340.912103652954
todosComentarios,200,2358.3920001983643
todosComentarios,200,2362.3931407928467
todosComentarios,200,2351.597547531128
todosComentarios,200,2334.5816135406494
todosComentarios,200,2351.374387741089
todosComentarios,200,2334.581136703491
todosComentarios,200,2369.457483291626
todosComentarios,200,2381.5271854400635
todosComentarios,200,2333.080530166626
todosComentarios,200,2368.6933517456055
todosComentarios,200,2334.31339263916
todosComentarios,200,2359.7989082336426
todosComentarios,200,2334.7136974334717
comentarioPorId,200,2034.6877574920654
comentarioPorId,200,2024.6162414550781
comentarioPorId,200,2030.834674835205
comentarioPorId,200,2022.9291915893555
comentarioPorId,200,2037.5933647155762
comentarioPorId,200,2038.1665229797363
comentarioPorId,200,2035.5219841003418
comentarioPorId,200,2047.5554466247559
comentarioPorId,200,2038.3973121643066
comentarioPorId,200,2019.578218460083
comentarioPorId,200,2023.5614776611328
comentarioPorId,200,2026.2095928192139
comentarioPorId,200,2018.721342086792
comentarioPorId,200,2055.1342964172363
comentarioPorId,200,2027.632474899292
comentarioPorId,200,2022.7789878845215
comentarioPorId,200,2022.4347114562988
comentarioPorId,200,2040.4438972473145
comentarioPorId,200,2045.0730323791504
comentarioPorId,200,2016.073226928711
comentarioPorId,200,2025.512456893921
comentarioPorId,200,2031.005859375
comentarioPorId,200,2013.3752822875977
comentarioPorId,200,2051.0265827178955
comentarioPorId,200,2039.839506149292
comentarioPorId,200,2025.5284309387207
comentarioPorId,200,2011.0294818878174
comentarioPorId,200,2031.764030456543
comentarioPorId,200,2016.3631439208984
comentarioPorId,200,2040.3237342834473
comentarioPorId,200,2028.2645225524902
comentarioPorId,200,2022.1614837646484
comentarioPorId,200,2018.8744068145752
comentarioPorId,200,2030.0989151000977
comentarioPorId,200,2020.3678607940674
comentarioPorId,200,2024.4724750518799
comentarioPorId,200,2020.1654434204102
comentarioPorId,200,2045.356035232544
comentarioPorId,200,2023.8254070281982
comentarioPorId,200,2018.6374187469482
comentarioPorId,200,2023.4379768371582
comentarioPorId,200,2024.6646404266357
comentarioPorId,200,2019.9782848358154
comentarioPorId,200,2024.9178409576416
comentarioPorId,200,2023.0937004089355
comentarioPorId,200,2023.3917236328125
comentarioPorId,200,2039.6790504455566
comentarioPorId,200,2024.7087478637695
comentarioPorId,200,2021.09694480896
comentarioPorId,200,2025.0155925750732
comentarioPorId,200,2024.935245513916
comentarioPorId,200,2023.099660873413
comentarioPorId,200,2037.327766418457
comentarioPorId,200,2023.7061977386475
comentarioPorId,200,2021.6364860534668
comentarioPorId,200,2043.7736511230469
comentarioPorId,200,2025.7511138916016
comentarioPorId,200,2043.808937072754
comentarioPorId,200,2028.8102626800537
comentarioPorId,200,2027.7886390686035
comentarioPorId,200,2023.6117839813232
comentarioPorId,200,2022.9418277740479
comentarioPorId,200,2039.6413803100586
comentarioPorId,200,2027.496337890625
comentarioPorId,200,2022.0823287963867
comentarioPorId,200,2039.9644374847412
comentarioPorId,200,2026.5374183654785
comentarioPorId,200,2015.4271125793457
comentarioPorId,200,2027.1363258361816
comentarioPorId,200,2056.513547897339
comentarioPorId,200,2022.50337600708
comentarioPorId,200,2039.358139038086
comentarioPorId,200,2041.8062210083008
comentarioPorId,200,2020.6608772277832
comentarioPorId,200,2041.1977767944336
comentarioPorId,200,2029.1388034820557
comentarioPorId,200,2027.2619724273682
comentarioPorId,200,2042.1037673950195
comentarioPorId,200,2031.0561656951904
comentarioPorId,200,2032.9670906066895
comentarioPorId,200,2024.9536037445068
comentarioPorId,200,2039.5193099975586
comentarioPorId,200,2044.0235137939453
comentarioPorId,200,2039.1457080841064
comentarioPorId,200,2016.5531635284424
comentarioPorId,200,2028.9247035980225
comentarioPorId,200,2020.9033489227295
comentarioPorId,200,2031.1424732208252
comentarioPorId,200,2036.365032196045
comentarioPorId,200,2016.770601272583
comentarioPorId,200,2039.0982627868652
comentarioPorId,200,2025.2227783203125
comentarioPorId,200,2024.338960647583
comentarioPorId,200,2022.7344036102295
comentarioPorId,200,2029.0675163269043
comentarioPorId,200,2020.8981037139893
comentarioPorId,200,2023.7088203430176
comentarioPorId,200,2020.4250812530518
comentarioPorId,200,2042.5801277160645
comentarioPorId,200,2035.4053974151611
comentariosPorUsuarioId,200,2058.6631298065186
comentariosPorUsuarioId,200,2033.8757038116455
comentariosPorUsuarioId,200,2015.4731273651123
comentariosPorUsuarioId,200,2030.4434299468994
comentariosPorUsuarioId,200,2013.948917388916
comentariosPorUsuarioId,200,2025.10666847229
comentariosPorUsuarioId,200,2030.8864116668701
comentariosPorUsuarioId,200,2030.0946235656738
comentariosPorUsuarioId,200,2018.6502933502197
comentariosPorUsuarioId,200,2012.2361183166504
comentariosPorUsuarioId,200,2035.2213382720947
comentariosPorUsuarioId,200,2042.5498485565186
comentariosPorUsuarioId,200,2025.7742404937744
comentariosPorUsuarioId,200,2022.223711013794
comentariosPorUsuarioId,200,2035.0968837738037
comentariosPorUsuarioId,200,2024.963140487671
comentariosPorUsuarioId,200,2039.2868518829346
comentariosPorUsuarioId,200,2021.078109741211
comentariosPorUsuarioId,200,2039.175033569336
comentariosPorUsuarioId,200,2033.4396362304688
comentariosPorUsuarioId,200,2038.9857292175293
comentariosPorUsuarioId,200,2030.9319496154785
comentariosPorUsuarioId,200,2044.9862480163574
comentariosPorUsuarioId,200,2044.9273586273193
comentariosPorUsuarioId,200,2038.3164882659912
comentariosPorUsuarioId,200,2031.134843826294
comentariosPorUsuarioId,200,2029.3052196502686
comentariosPorUsuarioId,200,2040.8284664154053
comentariosPorUsuarioId,200,2050.8978366851807
comentariosPorUsuarioId,200,2039.3729209899902
comentariosPorUsuarioId,200,2022.040605545044
comentariosPorUsuarioId,200,2015.9685611724854
comentariosPorUsuarioId,200,2031.5744876861572
comentariosPorUsuarioId,200,2025.799036026001
comentariosPorUsuarioId,200,2029.1786193847656
comentariosPorUsuarioId,200,2048.5310554504395
comentariosPorUsuarioId,200,2010.8346939086914
comentariosPorUsuarioId,200,2024.7819423675537
comentariosPorUsuarioId,200,2035.8467102050781
comentariosPorUsuarioId,200,2015.676736831665
comentariosPorUsuarioId,200,2031.116247177124
comentariosPorUsuarioId,200,2012.9446983337402
comentariosPorUsuarioId,200,2023.9293575286865
comentariosPorUsuarioId,200,2021.7549800872803
comentariosPorUsuarioId,200,2039.510726928711
comentariosPorUsuarioId,200,2008.6562633514404
comentariosPorUsuarioId,200,2043.3928966522217
comentariosPorUsuarioId,200,2027.1544456481934
comentariosPorUsuarioId,200,2029.6390056610107
comentariosPorUsuarioId,200,2026.5676975250244
comentariosPorUsuarioId,200,2040.311336517334
